达城锦园,2室2厅,3600元/月,26人看过此房
丽景翠庭,2室2厅,4600元/月,0人看过此房
丽景翠庭,2室2厅,4500元/月,1人看过此房
丽景翠庭,2室2厅,4600元/月,1人看过此房
丽景翠庭,2室2厅,4500元/月,3人看过此房
尚汇豪庭,3室2厅,18000元/月,22人看过此房
尚汇豪庭,3室2厅,19000元/月,23人看过此房
尚汇豪庭,3室2厅,25000元/月,1人看过此房
尚汇豪庭,3室2厅,22000元/月,3人看过此房
尚汇豪庭,3室2厅,27000元/月,18人看过此房
尚汇豪庭,3室2厅,25000元/月,1人看过此房
尚汇豪庭,3室2厅,16500元/月,2人看过此房
永新城,3室2厅,21000元/月,36人看过此房
永新城,3室2厅,22000元/月,20人看过此房
永新城,3室2厅,21000元/月,4人看过此房
永新城,3室2厅,22000元/月,16人看过此房
永新城,3室2厅,24000元/月,11人看过此房
永新城,3室2厅,26500元/月,2人看过此房
永新城,3室2厅,23000元/月,2人看过此房
永新城,3室2厅,22000元/月,0人看过此房
永新城,3室2厅,22000元/月,13人看过此房
永新城,3室2厅,23900元/月,7人看过此房
百汇园,3室2厅,24000元/月,44人看过此房
百汇园,3室2厅,30000元/月,2人看过此房
百汇园,3室2厅,21000元/月,17人看过此房
百汇园,3室2厅,25000元/月,16人看过此房
百汇园,3室2厅,25000元/月,7人看过此房
百汇园,3室2厅,28000元/月,0人看过此房
百汇园,3室2厅,17000元/月,23人看过此房
百汇园,3室2厅,15000元/月,1人看过此房
百汇园,3室2厅,20000元/月,1人看过此房
百汇园,3室2厅,22000元/月,1人看过此房
亚都国际名园,2室2厅,16000元/月,0人看过此房
亚都国际名园,2室2厅,23000元/月,45人看过此房
亚都国际名园,2室2厅,13800元/月,4人看过此房
亚都国际名园,2室2厅,15900元/月,7人看过此房
亚都国际名园,2室2厅,15900元/月,2人看过此房
尚海湾豪庭,3室2厅,26000元/月,16人看过此房
尚海湾豪庭,3室2厅,20000元/月,7人看过此房
尚海湾豪庭,3室2厅,25000元/月,24人看过此房
尚海湾豪庭,3室2厅,25000元/月,0人看过此房
尚海湾豪庭,3室2厅,18000元/月,15人看过此房
尚海湾豪庭,3室2厅,21000元/月,6人看过此房
尚海湾豪庭,3室2厅,19000元/月,4人看过此房
尚海湾豪庭,3室2厅,17000元/月,2人看过此房
徐家汇花园,3室2厅,14000元/月,9人看过此房
徐家汇花园,3室2厅,18000元/月,19人看过此房
徐家汇花园,3室2厅,23000元/月,1人看过此房
徐家汇花园,3室2厅,15900元/月,2人看过此房
徐家汇花园,3室2厅,16000元/月,0人看过此房
徐家汇花园,3室2厅,18500元/月,1人看过此房
徐家汇花园,3室2厅,15500元/月,3人看过此房
徐家汇花园,3室2厅,19900元/月,5人看过此房
田林十二村,2室1厅,5200元/月,24人看过此房
田林十二村,2室1厅,4500元/月,18人看过此房
田林十二村,2室1厅,5200元/月,2人看过此房
田林十二村,2室1厅,5300元/月,0人看过此房
田林十二村,2室1厅,6000元/月,0人看过此房
田林十二村,2室1厅,6500元/月,8人看过此房
田林十二村,2室1厅,5300元/月,5人看过此房
田林十二村,2室1厅,5200元/月,0人看过此房
田林十二村,2室1厅,3130元/月,0人看过此房
田林十二村,2室1厅,5500元/月,0人看过此房
兆丰帝景苑,3室2厅,21000元/月,6人看过此房
兆丰帝景苑,3室2厅,18000元/月,8人看过此房
汇翠花园,2室2厅,13500元/月,5人看过此房
汇翠花园,2室2厅,14000元/月,1人看过此房
汇翠花园,2室2厅,13500元/月,6人看过此房
云锦东方(公寓),3室2厅,45000元/月,5人看过此房
云锦东方(公寓),3室2厅,50000元/月,3人看过此房
尚海湾豪庭,2室2厅,15500元/月,13人看过此房
尚海湾豪庭,2室2厅,18000元/月,6人看过此房
尚海湾豪庭,2室2厅,22000元/月,5人看过此房
尚海湾豪庭,2室2厅,20000元/月,2人看过此房
尚海湾豪庭,2室2厅,18000元/月,1人看过此房
钦州花苑,2室1厅,5400元/月,11人看过此房
钦州花苑,2室1厅,6000元/月,3人看过此房
东方曼哈顿,2室2厅,13500元/月,28人看过此房
东方曼哈顿,2室2厅,13500元/月,11人看过此房
东方曼哈顿,2室2厅,22000元/月,1人看过此房
东方曼哈顿,2室2厅,12500元/月,2人看过此房
东方曼哈顿,2室2厅,14500元/月,3人看过此房
东方曼哈顿,2室2厅,16000元/月,0人看过此房
东方曼哈顿,2室2厅,14900元/月,5人看过此房
东方曼哈顿,2室2厅,15000元/月,1人看过此房
东方曼哈顿,2室2厅,15500元/月,4人看过此房
东方曼哈顿,2室2厅,16900元/月,7人看过此房
瑞金南苑,3室2厅,13800元/月,8人看过此房
瑞金南苑,3室2厅,13000元/月,1人看过此房
瑞金南苑,3室2厅,16000元/月,0人看过此房
中海馨园,3室2厅,12000元/月,1人看过此房
中海馨园,3室2厅,12000元/月,0人看过此房
中海馨园,3室2厅,13500元/月,0人看过此房
田林新苑,2室1厅,5800元/月,19人看过此房
田林新苑,2室1厅,6100元/月,14人看过此房
田林新苑,2室1厅,5000元/月,10人看过此房
田林新苑,2室1厅,5400元/月,5人看过此房
田林新苑,2室1厅,5800元/月,5人看过此房
田林新苑,2室1厅,5700元/月,2人看过此房
田林新苑,2室1厅,6500元/月,0人看过此房
徐汇苑,4室2厅,23000元/月,3人看过此房
徐汇苑,4室2厅,31000元/月,1人看过此房
田林十二村,2室1厅,5200元/月,24人看过此房
田林十二村,2室1厅,4500元/月,18人看过此房
田林十二村,2室1厅,5200元/月,2人看过此房
田林十二村,2室1厅,5300元/月,0人看过此房
田林十二村,2室1厅,6000元/月,0人看过此房
田林十二村,2室1厅,6500元/月,8人看过此房
田林十二村,2室1厅,5300元/月,5人看过此房
田林十二村,2室1厅,5200元/月,0人看过此房
田林十二村,2室1厅,3130元/月,0人看过此房
田林十二村,2室1厅,5500元/月,0人看过此房
寿祥坊,2室1厅,4600元/月,5人看过此房
寿祥坊,2室1厅,4600元/月,0人看过此房
寿祥坊,2室1厅,4500元/月,1人看过此房
寿祥坊,2室1厅,4700元/月,2人看过此房
寿祥坊,2室1厅,4700元/月,2人看过此房
寿祥坊,2室1厅,4300元/月,2人看过此房
寿祥坊,2室1厅,5700元/月,1人看过此房
长丰坊,2室1厅,5000元/月,0人看过此房
长丰坊,2室1厅,4700元/月,4人看过此房
长丰坊,2室1厅,4800元/月,5人看过此房
长丰坊,2室1厅,4800元/月,1人看过此房
长丰坊,2室1厅,4700元/月,5人看过此房
长丰坊,2室1厅,4600元/月,4人看过此房
长丰坊,2室1厅,6000元/月,3人看过此房
长丰坊,2室1厅,4600元/月,2人看过此房
长丰坊,2室1厅,5200元/月,1人看过此房
中远两湾城,2室2厅,8800元/月,24人看过此房
中远两湾城,2室2厅,8300元/月,35人看过此房
中远两湾城,2室2厅,8500元/月,22人看过此房
中远两湾城,2室2厅,8500元/月,12人看过此房
中远两湾城,2室2厅,9000元/月,10人看过此房
中远两湾城,2室2厅,9000元/月,12人看过此房
中远两湾城,2室2厅,7800元/月,12人看过此房
中远两湾城,2室2厅,10000元/月,2人看过此房
中远两湾城,2室2厅,9000元/月,30人看过此房
中远两湾城,2室2厅,9500元/月,1人看过此房
阳光威尼斯(四期)(公寓),2室2厅,5000元/月,1人看过此房
阳光威尼斯(四期)(公寓),2室2厅,5200元/月,2人看过此房
阳光威尼斯(四期)(公寓),2室2厅,3800元/月,1人看过此房
阳光威尼斯(四期)(公寓),2室2厅,6200元/月,2人看过此房
中远两湾城,2室2厅,8800元/月,24人看过此房
中远两湾城,2室2厅,8300元/月,35人看过此房
中远两湾城,2室2厅,8500元/月,22人看过此房
中远两湾城,2室2厅,8500元/月,12人看过此房
中远两湾城,2室2厅,9000元/月,10人看过此房
中远两湾城,2室2厅,9000元/月,12人看过此房
中远两湾城,2室2厅,7800元/月,12人看过此房
中远两湾城,2室2厅,10000元/月,2人看过此房
中远两湾城,2室2厅,9000元/月,30人看过此房
中远两湾城,2室2厅,9500元/月,1人看过此房
华侨城,2室2厅,6000元/月,7人看过此房
华侨城,2室2厅,15500元/月,26人看过此房
华侨城,2室2厅,5800元/月,2人看过此房
华侨城,2室2厅,5200元/月,0人看过此房
华侨城,2室2厅,6200元/月,2人看过此房
华侨城,2室2厅,15500元/月,0人看过此房
华侨城,2室2厅,5000元/月,2人看过此房
华侨城,2室2厅,5500元/月,1人看过此房
华侨城,2室2厅,16000元/月,5人看过此房
华侨城,2室2厅,7200元/月,0人看过此房
中远两湾城,1室2厅,6700元/月,12人看过此房
中远两湾城,1室2厅,8000元/月,11人看过此房
中远两湾城,1室2厅,7100元/月,109人看过此房
中远两湾城,1室2厅,7000元/月,0人看过此房
中远两湾城,1室2厅,7200元/月,12人看过此房
中远两湾城,1室2厅,10000元/月,8人看过此房
中远两湾城,1室2厅,7200元/月,11人看过此房
中远两湾城,1室2厅,6800元/月,12人看过此房
中远两湾城,1室2厅,7000元/月,0人看过此房
中远两湾城,1室2厅,7700元/月,0人看过此房
新湖明珠城,2室2厅,12000元/月,21人看过此房
新湖明珠城,2室2厅,10500元/月,8人看过此房
新湖明珠城,2室2厅,9300元/月,13人看过此房
新湖明珠城,2室2厅,11000元/月,3人看过此房
新湖明珠城,2室2厅,10000元/月,4人看过此房
新湖明珠城,2室2厅,11000元/月,0人看过此房
新湖明珠城,2室2厅,9500元/月,12人看过此房
新湖明珠城,2室2厅,12000元/月,1人看过此房
新湖明珠城,2室2厅,13000元/月,1人看过此房
新湖明珠城,2室2厅,9300元/月,6人看过此房
中远两湾城,3室2厅,10000元/月,57人看过此房
中远两湾城,3室2厅,13000元/月,7人看过此房
中远两湾城,3室2厅,10500元/月,2人看过此房
中远两湾城,3室2厅,13000元/月,14人看过此房
中远两湾城,3室2厅,13000元/月,8人看过此房
中远两湾城,3室2厅,17000元/月,13人看过此房
中远两湾城,3室2厅,14800元/月,1人看过此房
中远两湾城,3室2厅,14500元/月,1人看过此房
中远两湾城,3室2厅,11000元/月,1人看过此房
中远两湾城,3室2厅,9500元/月,1人看过此房
中鼎豪园,2室2厅,5800元/月,4人看过此房
中鼎豪园,2室2厅,6500元/月,3人看过此房
中鼎豪园,2室2厅,5900元/月,0人看过此房
中鼎豪园,2室2厅,6800元/月,1人看过此房
中鼎豪园,2室2厅,6500元/月,3人看过此房
中鼎豪园,2室2厅,6300元/月,3人看过此房
桃浦三村石榴苑,2室1厅,3500元/月,6人看过此房
桃浦三村石榴苑,2室1厅,4300元/月,0人看过此房
桃浦三村石榴苑,2室1厅,4500元/月,1人看过此房
愉景华庭,2室2厅,7500元/月,9人看过此房
愉景华庭,2室2厅,6800元/月,1人看过此房
愉景华庭,2室2厅,6000元/月,1人看过此房
金沙雅苑(三期),2室2厅,9500元/月,9人看过此房
金沙雅苑(三期),2室2厅,8000元/月,2人看过此房
新湖明珠城,2室2厅,12000元/月,21人看过此房
新湖明珠城,2室2厅,10500元/月,8人看过此房
新湖明珠城,2室2厅,9300元/月,13人看过此房
新湖明珠城,2室2厅,11000元/月,3人看过此房
新湖明珠城,2室2厅,10000元/月,4人看过此房
新湖明珠城,2室2厅,11000元/月,0人看过此房
新湖明珠城,2室2厅,9500元/月,12人看过此房
新湖明珠城,2室2厅,12000元/月,1人看过此房
新湖明珠城,2室2厅,13000元/月,1人看过此房
新湖明珠城,2室2厅,9300元/月,6人看过此房
中远两湾城,2室2厅,8800元/月,24人看过此房
中远两湾城,2室2厅,8300元/月,35人看过此房
中远两湾城,2室2厅,8500元/月,22人看过此房
中远两湾城,2室2厅,8500元/月,12人看过此房
中远两湾城,2室2厅,9000元/月,10人看过此房
中远两湾城,2室2厅,9000元/月,12人看过此房
中远两湾城,2室2厅,7800元/月,12人看过此房
中远两湾城,2室2厅,10000元/月,2人看过此房
中远两湾城,2室2厅,9000元/月,30人看过此房
中远两湾城,2室2厅,9500元/月,1人看过此房
香溢花城(住宅),2室2厅,13000元/月,0人看过此房
香溢花城(住宅),2室2厅,16000元/月,0人看过此房
香溢花城(住宅),2室2厅,13500元/月,1人看过此房
香溢花城(住宅),2室2厅,16500元/月,0人看过此房
香溢花城(住宅),2室2厅,13500元/月,4人看过此房
香溢花城(住宅),2室2厅,12500元/月,0人看过此房
紫腾苑小区,2室0厅,3500元/月,1人看过此房
紫腾苑小区,2室0厅,3700元/月,2人看过此房
紫腾苑小区,2室0厅,3500元/月,0人看过此房
紫腾苑小区,2室0厅,3800元/月,0人看过此房
上海知音苑,3室2厅,9000元/月,13人看过此房
上海知音苑,3室2厅,14500元/月,3人看过此房
车站新村(普陀),1室0厅,4000元/月,1人看过此房
车站新村(普陀),1室0厅,3300元/月,0人看过此房
车站新村(普陀),1室0厅,3800元/月,0人看过此房
车站新村(普陀),1室0厅,3500元/月,0人看过此房
车站新村(普陀),1室0厅,3500元/月,2人看过此房
和平花苑,2室2厅,6600元/月,10人看过此房
和平花苑,2室2厅,9000元/月,6人看过此房
加州水郡,3室2厅,15000元/月,2人看过此房
加州水郡,3室2厅,15500元/月,4人看过此房
加州水郡,3室2厅,15000元/月,2人看过此房
加州水郡,3室2厅,15500元/月,4人看过此房
九龙仓玺园,3室2厅,19500元/月,16人看过此房
九龙仓玺园,3室2厅,24000元/月,0人看过此房
九龙仓玺园,3室2厅,26000元/月,4人看过此房
九龙仓玺园,3室2厅,26000元/月,0人看过此房
九龙仓玺园,3室2厅,21000元/月,0人看过此房
长白三村,1室0厅,3000元/月,2人看过此房
长白三村,1室0厅,2800元/月,1人看过此房
长白三村,1室0厅,3900元/月,0人看过此房
长白三村,1室0厅,2500元/月,0人看过此房
长白三村,1室0厅,3500元/月,1人看过此房
长白三村,1室0厅,3200元/月,1人看过此房
长白三村,1室0厅,3500元/月,0人看过此房
长白三村,1室0厅,3700元/月,0人看过此房
长白三村,1室0厅,3000元/月,0人看过此房
长白三村,1室0厅,3300元/月,0人看过此房
和平花苑,3室2厅,11000元/月,3人看过此房
和平花苑,3室2厅,9500元/月,7人看过此房
恒阳花苑,2室1厅,6200元/月,11人看过此房
恒阳花苑,2室1厅,5500元/月,12人看过此房
恒阳花苑,2室1厅,6500元/月,6人看过此房
鞍山一村,2室1厅,5000元/月,10人看过此房
鞍山一村,2室1厅,6000元/月,4人看过此房
控江五村,1室1厅,2800元/月,1人看过此房
控江五村,1室1厅,3200元/月,4人看过此房
控江五村,1室1厅,3500元/月,0人看过此房
控江五村,1室1厅,3600元/月,0人看过此房
大运盛城,2室2厅,7700元/月,8人看过此房
大运盛城,2室2厅,7200元/月,8人看过此房
大运盛城,2室2厅,7000元/月,35人看过此房
大运盛城,2室2厅,7500元/月,2人看过此房
大运盛城,2室2厅,6800元/月,4人看过此房
大运盛城,2室2厅,3000元/月,0人看过此房
铁路新村(杨浦),2室1厅,4600元/月,27人看过此房
铁路新村(杨浦),2室1厅,5400元/月,1人看过此房
铁路新村(杨浦),2室1厅,5800元/月,1人看过此房
铁路新村(杨浦),2室1厅,5000元/月,0人看过此房
控江四村,1室1厅,3000元/月,4人看过此房
控江四村,1室1厅,4000元/月,6人看过此房
控江四村,1室1厅,3600元/月,0人看过此房
控江四村,1室1厅,3400元/月,4人看过此房
控江四村,1室1厅,3000元/月,4人看过此房
控江四村,1室1厅,3400元/月,0人看过此房
控江四村,1室1厅,3500元/月,1人看过此房
控江四村,1室1厅,2700元/月,0人看过此房
控江四村,1室1厅,5000元/月,0人看过此房
控江四村,1室1厅,3790元/月,0人看过此房
和平花苑,2室2厅,6600元/月,10人看过此房
和平花苑,2室2厅,9000元/月,6人看过此房
三门路358弄,2室1厅,4500元/月,2人看过此房
三门路358弄,2室1厅,4200元/月,9人看过此房
三门路358弄,2室1厅,5000元/月,7人看过此房
三门路358弄,2室1厅,4000元/月,5人看过此房
三门路358弄,2室1厅,5500元/月,0人看过此房
三门路358弄,2室1厅,5000元/月,3人看过此房
三门路358弄,2室1厅,5500元/月,0人看过此房
三门路358弄,2室1厅,5500元/月,0人看过此房
鞍山七村,1室0厅,3500元/月,3人看过此房
鞍山七村,1室0厅,3900元/月,4人看过此房
鞍山七村,1室0厅,3500元/月,4人看过此房
鞍山三村,2室0厅,6200元/月,1人看过此房
鞍山三村,2室0厅,4000元/月,0人看过此房
华润置地橡树湾,2室2厅,8000元/月,6人看过此房
华润置地橡树湾,2室2厅,8500元/月,6人看过此房
华润置地橡树湾,2室2厅,8500元/月,0人看过此房
中福花苑,1室2厅,6500元/月,18人看过此房
中福花苑,1室2厅,7000元/月,0人看过此房
中福花苑,1室2厅,7000元/月,17人看过此房
黄浦新苑(公寓),2室2厅,14500元/月,5人看过此房
黄浦新苑(公寓),2室2厅,13000元/月,2人看过此房
黄浦新苑(公寓),2室2厅,12000元/月,0人看过此房
绿城黄浦湾,4室2厅,40000元/月,22人看过此房
绿城黄浦湾,4室2厅,48000元/月,17人看过此房
绿城黄浦湾,4室2厅,50000元/月,6人看过此房
绿城黄浦湾,4室2厅,50000元/月,4人看过此房
绿城黄浦湾,4室2厅,58000元/月,3人看过此房
绿城黄浦湾,4室2厅,50000元/月,1人看过此房
绿城黄浦湾,4室2厅,45000元/月,8人看过此房
绿城黄浦湾,4室2厅,50000元/月,21人看过此房
绿城黄浦湾,4室2厅,45000元/月,1人看过此房
滨江名人苑,3室2厅,16000元/月,12人看过此房
滨江名人苑,3室2厅,17000元/月,17人看过此房
滨江名人苑,3室2厅,16000元/月,0人看过此房
滨江名人苑,3室2厅,16000元/月,9人看过此房
翠湖天地雅苑,3室2厅,39000元/月,28人看过此房
翠湖天地雅苑,3室2厅,30000元/月,9人看过此房
翠湖天地雅苑,3室2厅,33000元/月,8人看过此房
翠湖天地雅苑,3室2厅,28000元/月,22人看过此房
翠湖天地雅苑,3室2厅,38000元/月,12人看过此房
耀江花园,2室2厅,15800元/月,1人看过此房
耀江花园,2室2厅,13500元/月,4人看过此房
耀江花园,2室2厅,13500元/月,4人看过此房
耀江花园,2室2厅,13800元/月,4人看过此房
耀江花园,2室2厅,15000元/月,6人看过此房
耀江花园,2室2厅,15000元/月,4人看过此房
耀江花园,2室2厅,13500元/月,2人看过此房
海华花园,3室2厅,13000元/月,16人看过此房
海华花园,3室2厅,16800元/月,0人看过此房
海华花园,3室2厅,15000元/月,0人看过此房
汇龙新城,3室2厅,13500元/月,40人看过此房
汇龙新城,3室2厅,17800元/月,13人看过此房
汇龙新城,3室2厅,24000元/月,6人看过此房
汇龙新城,3室2厅,20000元/月,5人看过此房
汇龙新城,3室2厅,16500元/月,3人看过此房
汇龙新城,3室2厅,17000元/月,11人看过此房
汇龙新城,3室2厅,16500元/月,8人看过此房
汇龙新城,3室2厅,19800元/月,7人看过此房
汇龙新城,3室2厅,18000元/月,0人看过此房
中福花苑,1室1厅,6500元/月,33人看过此房
中福花苑,1室1厅,6500元/月,147人看过此房
中福花苑,1室1厅,6500元/月,14人看过此房
中福花苑,1室1厅,6600元/月,12人看过此房
中福花苑,1室1厅,6300元/月,3人看过此房
中福花苑,1室1厅,8000元/月,6人看过此房
中福花苑,1室1厅,5800元/月,1人看过此房
中福花苑,1室1厅,6660元/月,0人看过此房
中福花苑,1室1厅,6760元/月,0人看过此房
中福花苑,1室1厅,5800元/月,1人看过此房
融创滨江壹号院,2室2厅,23000元/月,0人看过此房
融创滨江壹号院,2室2厅,25000元/月,3人看过此房
融创滨江壹号院,2室2厅,14000元/月,3人看过此房
大同花园南区,3室2厅,15000元/月,2人看过此房
大同花园南区,3室2厅,15000元/月,0人看过此房
大同花园南区,3室2厅,17000元/月,1人看过此房
华润外滩九里,2室2厅,32000元/月,0人看过此房
华润外滩九里,2室2厅,30000元/月,1人看过此房
华润外滩九里,2室2厅,28000元/月,0人看过此房
华润外滩九里,2室2厅,23000元/月,6人看过此房
华润外滩九里,2室2厅,25000元/月,1人看过此房
华润外滩九里,2室2厅,28000元/月,4人看过此房
华润外滩九里,2室2厅,22000元/月,0人看过此房
弘辉名苑,3室2厅,10800元/月,6人看过此房
弘辉名苑,3室2厅,15000元/月,0人看过此房
弘辉名苑,3室2厅,14800元/月,0人看过此房
中福花苑,1室2厅,6500元/月,18人看过此房
中福花苑,1室2厅,7000元/月,0人看过此房
中福花苑,1室2厅,7000元/月,17人看过此房
复地雅园,2室2厅,15000元/月,6人看过此房
复地雅园,2室2厅,14500元/月,1人看过此房
复地雅园,2室2厅,16000元/月,0人看过此房
复地雅园,2室2厅,18400元/月,0人看过此房
翠湖天地御苑,2室2厅,32000元/月,0人看过此房
翠湖天地御苑,2室2厅,32000元/月,8人看过此房
翠湖天地御苑,2室2厅,35000元/月,20人看过此房
翠湖天地御苑,2室2厅,33000元/月,3人看过此房
翠湖天地御苑,2室2厅,34000元/月,6人看过此房
上海滩新昌城,2室2厅,15000元/月,7人看过此房
上海滩新昌城,2室2厅,14500元/月,6人看过此房
